FECDIA,CODAGENTEVIABCP,CONSULTA DE 3 ULTIMAS OPE PROCESADOS,CONSULTA DE MOVIMIENTOS PROCESADOS,CONSULTA DE MOVIMIENTOS RECHAZADOS,CONSULTA DE SALDOS PROCESADOS,CONSULTA DE SALDOS RECHAZADOS,DEPOSITOS PROCESADOS,DEPOSITOS RECHAZADOS,DESCARGO DE GIROS PROCESADOS,DESCARGO DE GIROS RECHAZADOS,EMISION DE GIRO PROCESADOS,EMISION DE GIRO RECHAZADOS,REPORTE CIERRE PROCESADOS,REPORTE CIERRE RECHAZADOS,RETIROS PROCESADOS,RETIROS RECHAZADOS
2021-03-22,H988684,0,2,0,7,0,63,0,13,0,3,1,1,0,35,1
2021-03-22,H988916,0,10,0,0,0,19,2,2,0,0,0,2,0,21,2
2021-03-22,H988925,0,1,0,12,0,46,3,15,1,19,0,1,0,36,4
2021-03-22,H988926,4,5,0,13,0,65,0,25,0,18,0,1,0,66,5
2021-03-22,H988927,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-22,H988934,11,17,0,12,0,116,0,9,0,10,0,1,0,101,2
2021-03-22,H988935,0,4,0,18,0,92,1,27,1,0,0,1,0,111,7
2021-03-22,H988936,1,0,0,0,0,56,0,2,0,6,0,1,0,63,5
2021-03-22,H988937,2,20,0,0,0,97,1,8,1,6,0,1,0,84,6
2021-03-22,H988938,1,1,0,0,0,25,0,5,0,2,0,1,0,25,1
2021-03-22,H988939,4,0,0,2,0,64,0,10,2,10,0,1,0,110,11
2021-03-22,H988941,0,1,0,5,1,1,0,0,0,1,0,2,0,2,0
2021-03-22,H988942,0,6,0,1,0,12,0,0,0,0,0,1,0,9,0
2021-03-22,H988943,0,25,0,0,0,118,2,9,1,9,0,1,0,127,5
2021-03-22,H988945,0,2,0,3,0,14,0,0,0,0,0,1,0,14,0
2021-03-22,H988946,0,2,0,1,0,22,0,4,0,1,0,2,0,24,2
2021-03-22,H988947,2,6,0,2,0,17,0,0,0,1,0,1,0,28,0
2021-03-22,H988948,2,7,0,0,0,32,0,2,0,9,1,1,0,39,1
2021-03-22,H988950,2,4,0,0,0,83,0,7,0,6,0,2,0,80,5
2021-03-22,H988951,0,1,0,0,0,3,0,0,0,0,0,1,0,7,0
2021-03-22,H988952,0,12,1,5,0,39,0,7,0,6,0,2,0,61,11
2021-03-22,H988953,0,0,0,0,0,7,0,0,0,0,0,1,0,9,0
2021-03-22,H988955,0,19,4,6,0,67,4,18,1,13,0,1,0,61,4
2021-03-22,H988958,5,14,0,18,2,79,1,14,1,7,0,1,0,100,9
2021-03-22,H988959,0,5,0,14,0,33,0,3,0,4,0,2,0,73,7
2021-03-22,H988960,3,6,0,6,1,16,1,4,1,1,0,2,0,19,0
2021-03-22,H988961,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-22,H988963,1,1,0,9,2,42,0,3,0,5,0,1,0,47,3
2021-03-22,H988964,4,0,0,0,0,33,0,69,6,17,0,1,0,37,1
2021-03-22,H988965,0,0,0,0,0,0,2,2,0,0,0,1,0,4,1
2021-03-22,H988966,6,27,3,0,0,108,0,34,6,20,0,1,0,83,7
2021-03-22,H988967,1,0,0,0,0,13,0,9,0,3,0,1,0,7,0
2021-03-22,H988968,0,6,0,0,0,6,0,3,0,1,0,1,0,13,0
2021-03-22,H988969,0,4,0,2,0,0,0,0,0,0,0,1,0,9,1
2021-03-22,H988970,3,3,0,0,0,17,1,2,0,1,0,2,0,10,2
2021-03-22,H988971,2,8,0,15,1,66,0,12,0,6,0,1,0,91,2
2021-03-22,H988972,0,2,0,0,0,22,0,0,0,2,0,0,0,23,0
2021-03-22,H988973,3,14,0,0,0,35,0,5,0,2,0,1,0,44,5
2021-03-22,H988974,3,1,1,7,0,34,0,14,4,38,0,2,0,8,0
2021-03-22,H988977,0,5,0,7,0,53,0,25,0,9,0,1,0,53,2
2021-03-22,H988978,4,3,1,20,0,54,1,14,0,8,1,1,0,46,1
2021-03-22,H988980,12,11,0,29,2,58,0,18,0,9,0,1,0,89,5
2021-03-22,H988981,0,0,0,0,0,24,0,6,0,1,0,1,0,16,1
2021-03-22,H988983,0,1,0,1,0,7,2,0,0,1,0,1,0,5,0
2021-03-22,H988984,2,21,3,4,0,49,1,10,1,9,1,1,0,71,5
2021-03-22,H988985,0,3,1,4,0,17,0,1,1,3,0,1,0,16,1
2021-03-22,H988987,1,0,0,3,0,16,1,2,1,3,0,1,0,12,3
2021-03-22,H988989,0,0,0,0,0,36,0,0,0,0,0,2,0,19,4
2021-03-22,H988990,0,10,0,4,0,76,0,17,0,17,0,1,0,79,6
2021-03-22,H988991,1,3,1,0,0,22,0,4,0,5,0,1,0,22,0
2021-03-22,H988994,1,0,0,12,0,49,1,14,1,5,0,1,0,38,6
2021-03-22,H988995,7,8,0,7,0,50,0,21,4,3,1,1,0,24,2
2021-03-22,H988996,1,4,0,2,0,42,0,2,0,3,0,1,0,52,1
2021-03-22,H988997,3,5,0,7,2,86,1,22,1,6,1,1,0,92,3
2021-03-22,H988998,4,3,0,9,0,36,0,15,0,8,0,1,0,38,7
2021-03-22,H988999,9,7,0,8,0,51,4,8,0,4,0,0,0,44,3
2021-03-22,H989000,0,9,0,1,0,26,0,5,0,4,0,1,0,21,2
2021-03-22,H989001,1,5,1,23,0,90,1,13,1,11,0,1,0,58,2
2021-03-22,H989002,0,3,0,1,0,21,0,2,3,0,0,1,0,9,0
2021-03-22,H989003,0,1,0,3,0,11,0,2,0,6,0,1,0,13,0
2021-03-22,H989004,1,1,0,1,0,23,0,0,0,1,0,1,0,16,0
2021-03-22,H989005,1,3,0,1,0,15,0,2,1,4,0,2,0,18,0
2021-03-22,H989006,1,6,1,6,1,56,2,8,3,15,0,2,0,40,0
2021-03-22,H989007,3,8,1,8,0,109,0,12,1,4,0,1,0,109,11
2021-03-22,H989011,0,3,0,1,0,39,0,5,2,5,0,1,0,22,3
2021-03-22,H989014,0,0,0,5,0,56,2,6,0,2,0,1,0,31,1
2021-03-22,H989015,0,1,0,1,0,52,0,2,0,3,0,1,0,45,5
2021-03-22,H989018,0,2,0,3,0,43,0,4,0,1,0,2,0,33,3
2021-03-22,H989020,2,11,1,0,0,86,0,5,0,2,0,1,0,72,3
2021-03-23,H988571,0,3,1,2,0,71,0,8,0,5,0,1,0,96,6
2021-03-23,H988573,0,4,0,30,0,82,0,21,1,8,0,1,0,134,11
2021-03-23,H988575,3,3,0,2,0,69,0,14,1,5,0,1,0,41,3
2021-03-23,H988578,0,5,0,5,0,31,0,6,2,4,0,1,0,34,5
2021-03-23,H988588,3,14,0,0,0,95,0,11,0,4,0,1,0,118,10
2021-03-23,H988600,1,2,0,6,0,31,0,7,0,0,0,1,0,41,3
2021-03-23,H988607,3,8,0,9,1,78,0,8,0,6,0,2,0,96,1
2021-03-23,H988625,9,8,0,13,0,72,1,40,4,17,1,1,0,62,6
2021-03-23,H988626,2,4,0,17,0,92,0,45,2,12,0,2,0,108,6
2021-03-23,H988628,3,29,0,5,0,90,1,14,1,13,0,1,0,99,6
2021-03-23,H988630,3,12,0,1,0,88,0,20,0,6,0,1,0,76,7
2021-03-23,H988644,0,19,0,2,1,34,0,34,6,18,0,0,0,39,8
2021-03-23,H988645,2,24,0,9,1,11,0,8,0,3,0,2,0,34,5
2021-03-23,H988649,0,14,1,1,0,11,0,3,0,3,0,1,0,23,0
2021-03-23,H988650,0,6,0,23,0,44,0,9,0,5,0,1,0,37,9
2021-03-23,H988652,0,23,0,2,1,23,3,18,4,5,0,1,0,44,2
2021-03-23,H988668,0,1,0,6,3,40,0,8,0,11,0,1,0,24,3
2021-03-23,H988670,0,14,2,4,0,16,0,6,0,0,0,1,0,14,2
2021-03-23,H988684,1,1,0,1,0,51,0,9,2,5,0,1,0,19,3
2021-03-23,H988915,1,1,0,0,0,53,2,11,1,2,1,0,0,38,1
2021-03-23,H988916,0,10,0,0,0,31,0,9,1,2,0,1,0,42,0
2021-03-23,H988918,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-23,H988925,0,0,0,13,1,58,0,26,1,14,3,1,0,20,4
2021-03-23,H988926,1,0,0,4,1,37,0,16,0,11,0,0,0,30,2
2021-03-23,H988927,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0
2021-03-23,H988934,13,19,0,1,0,121,2,17,0,12,0,1,0,88,6
2021-03-23,H988935,1,3,0,11,0,111,0,16,3,0,0,1,0,107,6
2021-03-23,H988936,0,0,0,0,0,43,0,9,1,5,0,1,0,42,3
2021-03-23,H988937,2,28,0,0,0,97,0,5,0,12,0,1,0,66,3
2021-03-23,H988938,4,5,0,1,0,49,0,9,0,9,1,1,0,41,2
2021-03-23,H988939,0,0,0,1,0,59,0,14,0,5,0,1,0,89,5
2021-03-23,H988941,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
2021-03-23,H988942,0,4,0,0,0,9,0,1,0,0,0,1,0,13,0
2021-03-23,H988943,0,29,1,0,0,78,0,7,0,7,0,1,0,72,3
2021-03-23,H988945,0,4,0,1,0,11,1,1,0,1,0,1,0,15,0
2021-03-23,H988946,0,1,0,1,0,17,2,6,0,2,0,1,0,25,0
2021-03-23,H988947,1,0,0,4,0,16,0,0,0,1,0,1,0,15,1
2021-03-23,H988948,2,11,1,0,0,48,0,4,0,1,0,1,0,42,1
2021-03-23,H988950,15,3,0,0,0,55,1,10,0,6,0,1,0,60,6
2021-03-23,H988951,0,0,0,0,0,1,0,0,0,0,0,1,0,9,0
2021-03-23,H988952,0,4,0,4,0,22,1,10,3,8,0,0,0,27,7
2021-03-23,H988953,0,1,0,0,0,5,0,0,0,0,0,1,0,5,1
2021-03-23,H988955,2,16,0,2,0,63,2,7,0,4,0,1,0,43,4
2021-03-23,H988957,0,0,0,1,0,4,0,1,0,0,0,1,0,3,1
2021-03-23,H988958,4,10,4,9,0,49,1,18,2,2,0,0,0,90,6
2021-03-23,H988959,0,8,0,6,0,30,0,7,0,1,0,1,0,62,0
2021-03-23,H988960,2,6,0,5,0,21,0,2,0,1,0,1,0,20,0
2021-03-23,H988961,0,1,0,2,0,24,0,0,0,0,0,1,0,19,1
2021-03-23,H988963,1,0,0,10,0,37,0,3,0,1,0,1,0,44,0
2021-03-23,H988964,6,0,0,0,0,57,0,45,4,12,0,2,0,20,6
2021-03-23,H988965,0,0,0,0,0,2,1,0,0,0,0,1,0,4,0
2021-03-23,H988966,3,19,0,1,0,69,0,20,0,6,0,1,0,80,7
2021-03-23,H988967,0,2,0,1,0,6,1,8,0,2,0,1,0,10,2
2021-03-23,H988969,0,4,0,1,0,1,0,0,0,0,0,1,0,5,3
2021-03-23,H988970,1,1,0,4,0,31,0,8,2,5,0,1,0,21,2
2021-03-23,H988971,3,7,0,1,0,29,0,4,0,4,0,0,0,40,3
2021-03-23,H988972,0,7,0,0,0,12,0,4,0,3,0,2,0,23,0
2021-03-23,H988973,0,8,0,0,0,20,0,1,0,3,0,1,0,30,3
2021-03-23,H988974,1,0,0,11,0,26,0,14,2,33,0,2,0,22,2
2021-03-23,H988977,1,12,0,4,0,55,0,14,0,10,0,1,0,49,3
2021-03-23,H988978,0,1,0,4,0,30,1,4,0,2,0,1,0,35,2
2021-03-23,H988980,10,7,0,21,1,47,0,18,0,8,0,1,0,76,9
2021-03-23,H988981,0,1,0,2,0,20,1,2,0,0,0,1,0,10,0
2021-03-23,H988983,0,2,0,0,0,2,0,0,0,0,0,1,0,1,1
2021-03-23,H988984,2,22,0,9,0,82,1,17,1,12,0,1,0,100,2
2021-03-23,H988985,0,2,0,2,0,10,0,1,0,0,0,1,0,4,0
2021-03-23,H988986,1,0,0,0,0,6,2,0,0,0,0,1,0,6,0
2021-03-23,H988987,4,0,0,5,0,15,0,6,0,5,1,1,0,16,2
2021-03-23,H988989,2,0,0,0,0,14,0,0,0,0,0,1,0,5,2
2021-03-23,H988990,0,4,1,10,3,91,0,17,1,7,0,1,0,68,4
2021-03-23,H988991,2,0,0,0,0,7,0,3,0,6,0,2,0,7,1
2021-03-23,H988994,0,1,0,10,0,42,0,18,3,9,0,1,0,37,1
2021-03-23,H988995,4,2,0,1,0,27,0,5,0,3,0,1,0,22,1
2021-03-23,H988996,0,5,0,1,0,32,0,1,0,4,0,1,0,30,5
2021-03-23,H988997,4,3,0,8,1,75,0,11,0,8,0,1,0,69,6
2021-03-23,H988998,1,1,0,6,0,34,0,8,0,5,0,1,0,20,3
2021-03-23,H988999,4,12,0,18,2,107,1,18,1,6,0,2,0,142,11
2021-03-23,H989000,0,4,0,3,0,22,0,1,0,2,0,1,0,11,1
2021-03-23,H989001,1,10,0,18,0,96,3,18,4,15,0,1,0,43,5
2021-03-23,H989002,0,4,0,2,0,25,1,4,0,0,0,1,0,30,3
2021-03-23,H989003,0,0,0,1,0,7,0,0,0,0,0,1,0,1,0
2021-03-23,H989004,0,0,0,4,0,8,1,2,0,0,0,1,0,15,0
2021-03-23,H989005,1,3,0,6,0,19,1,3,1,2,0,1,0,18,2
2021-03-23,H989006,0,3,0,7,0,26,1,21,0,9,0,1,0,37,2
2021-03-23,H989007,3,9,0,5,0,104,0,16,0,4,0,1,0,98,9
2021-03-23,H989011,0,4,0,1,0,27,0,8,0,1,0,1,0,21,2
2021-03-23,H989014,1,0,0,2,0,31,0,8,0,2,0,1,0,25,2
2021-03-23,H989015,0,0,0,3,0,51,0,2,0,8,0,1,0,31,6
2021-03-23,H989018,0,2,0,5,0,23,0,3,0,2,0,2,0,29,2
2021-03-23,H989020,0,15,0,2,0,89,2,12,2,1,0,1,0,98,6
2021-03-24,H988571,0,4,0,1,0,71,0,7,0,2,0,2,0,95,9
2021-03-24,H988573,1,8,0,25,1,74,0,20,0,3,0,1,0,112,8
2021-03-24,H988575,1,10,0,8,0,66,0,6,0,2,0,1,0,39,4
2021-03-24,H988578,1,4,0,3,0,25,0,12,1,3,0,1,0,40,4
2021-03-24,H988588,1,19,2,2,0,80,1,9,0,6,0,1,0,120,10
2021-03-24,H988600,1,2,0,4,0,37,0,4,0,0,0,1,0,38,3
2021-03-24,H988607,2,5,0,9,0,67,0,16,3,5,0,2,0,93,4
2021-03-24,H988625,2,3,0,15,0,20,0,20,0,2,0,1,0,38,5
2021-03-24,H988626,6,3,0,24,0,88,0,40,5,14,0,2,0,141,3
2021-03-24,H988628,2,29,1,0,0,98,0,15,0,10,0,1,0,118,3
2021-03-24,H988630,1,18,0,0,0,73,0,14,2,3,0,1,0,70,7
2021-03-24,H988644,1,18,2,2,0,32,0,42,5,18,0,0,0,42,6
2021-03-24,H988645,2,24,0,17,0,19,0,5,0,9,0,0,0,52,3
2021-03-24,H988649,0,24,0,1,0,19,0,13,0,7,0,1,0,46,4
2021-03-24,H988650,1,4,0,14,0,47,2,10,0,5,0,1,0,33,4
2021-03-24,H988652,0,31,3,1,0,35,1,8,0,5,0,1,0,58,1
2021-03-24,H988668,0,2,0,3,0,61,0,28,4,18,1,1,0,30,1
2021-03-24,H988670,0,10,0,6,0,29,0,5,3,1,0,1,0,9,0
2021-03-24,H988684,0,1,0,3,0,68,0,13,0,7,0,1,0,25,3
2021-03-24,H988915,0,0,0,0,0,44,1,6,0,2,0,1,0,32,2
2021-03-24,H988925,0,1,0,4,0,46,0,23,4,14,0,2,0,34,5
2021-03-24,H988926,4,0,0,3,0,39,0,14,0,7,0,2,0,26,1
2021-03-24,H988927,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0
2021-03-24,H988934,14,15,0,10,0,112,0,9,0,8,0,1,0,84,13
2021-03-24,H988935,0,10,0,5,1,81,0,23,0,0,0,1,0,101,4
2021-03-24,H988936,2,0,0,0,0,44,0,6,0,2,0,1,0,52,3
2021-03-24,H988937,2,28,0,0,0,104,0,8,1,7,0,1,0,78,1
2021-03-24,H988938,2,4,0,1,0,36,0,5,0,3,0,1,0,26,0
2021-03-24,H988939,7,0,0,1,0,43,0,8,0,7,0,1,0,70,6
2021-03-24,H988941,6,0,0,2,0,22,0,4,1,1,0,1,0,31,1
2021-03-24,H988942,0,2,0,0,0,10,0,0,0,2,0,1,0,15,2
2021-03-24,H988943,0,31,2,0,0,80,0,4,0,5,0,1,0,116,2
2021-03-24,H988945,0,2,0,5,0,7,1,1,0,0,0,1,0,16,1
2021-03-24,H988946,0,5,0,0,0,20,0,3,0,3,0,0,0,24,1
2021-03-24,H988947,0,4,0,2,0,15,0,1,0,1,0,1,0,30,1
2021-03-24,H988948,0,9,1,0,0,33,0,4,0,8,0,1,0,50,5
2021-03-24,H988950,3,4,0,0,0,59,1,13,1,5,0,1,0,73,5
2021-03-24,H988951,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
2021-03-24,H988952,0,2,0,2,0,3,0,1,0,0,0,2,0,9,1
2021-03-24,H988953,2,0,0,0,0,3,1,0,0,0,0,2,0,3,2
2021-03-24,H988955,0,18,2,0,0,63,4,9,0,7,0,1,0,55,4
2021-03-24,H988958,3,12,0,12,0,51,1,10,1,6,0,1,0,118,9
2021-03-24,H988959,0,8,0,3,0,31,0,13,0,6,0,1,0,66,2
2021-03-24,H988960,1,5,1,4,0,14,0,0,0,0,0,1,0,19,1
2021-03-24,H988961,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0
2021-03-24,H988963,3,5,2,11,0,45,0,5,0,3,0,1,0,39,1
2021-03-24,H988964,8,2,0,2,0,35,0,22,3,9,0,2,0,19,1
2021-03-24,H988965,0,0,0,2,0,6,0,3,0,0,0,1,0,6,0
2021-03-24,H988966,4,14,2,0,0,72,0,25,0,6,0,1,0,63,6
2021-03-24,H988967,0,0,0,2,0,19,0,14,0,4,0,1,0,13,1
2021-03-24,H988968,0,6,0,0,0,5,1,2,0,5,1,1,0,8,0
2021-03-24,H988969,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-03-24,H988970,0,7,0,1,0,18,0,2,0,6,0,1,0,17,4
2021-03-24,H988971,2,10,1,11,0,74,0,14,0,9,0,2,0,67,5
2021-03-24,H988972,0,5,0,0,0,17,0,1,0,4,0,1,0,28,0
2021-03-24,H988973,2,22,0,0,0,27,0,3,0,1,0,1,0,41,3
2021-03-24,H988974,1,1,1,14,1,11,0,6,0,39,0,2,0,11,1
2021-03-24,H988977,0,8,1,10,0,48,0,16,2,6,0,1,0,47,4
2021-03-24,H988978,0,1,0,4,0,26,1,10,0,1,0,2,0,33,3
2021-03-24,H988980,7,9,0,19,0,44,0,15,0,9,0,1,0,86,4
2021-03-24,H988981,0,0,0,0,0,11,0,7,1,0,0,1,0,6,0
2021-03-24,H988983,1,2,0,1,0,0,0,0,0,0,0,1,0,3,0
2021-03-24,H988984,1,11,0,7,0,50,3,9,1,6,0,1,0,48,2
2021-03-24,H988985,0,3,0,3,0,9,0,0,0,0,0,1,0,8,1
2021-03-24,H988986,1,0,0,0,0,18,2,1,0,1,0,1,0,17,1
2021-03-24,H988987,0,0,0,3,0,18,0,4,0,6,0,1,0,12,1
2021-03-24,H988989,0,0,0,1,0,25,0,0,0,0,0,1,0,12,1
2021-03-24,H988990,0,8,1,5,0,71,0,19,1,11,0,1,0,60,4
2021-03-24,H988991,0,4,0,2,0,24,1,11,0,7,0,1,0,17,2
2021-03-24,H988994,0,2,0,7,1,35,0,11,0,5,1,1,0,30,3
2021-03-24,H988995,12,5,1,2,0,32,0,2,0,2,0,0,0,21,1
2021-03-24,H988996,0,6,0,0,0,29,0,5,0,3,0,1,0,28,3
2021-03-24,H988997,1,4,0,16,2,64,0,9,0,10,0,0,0,68,9
2021-03-24,H988998,0,0,0,12,0,20,0,10,1,3,0,1,0,22,1
2021-03-24,H988999,3,3,0,14,1,85,2,18,3,9,0,1,0,83,5
2021-03-24,H989000,0,5,0,4,0,26,0,4,0,2,0,2,0,12,1
2021-03-24,H989001,0,10,2,10,0,94,2,7,1,14,0,1,0,63,5
2021-03-24,H989002,0,3,1,2,0,52,0,4,0,0,0,2,0,75,4
2021-03-24,H989003,0,2,0,2,0,6,0,0,0,3,0,1,0,6,2
2021-03-24,H989004,0,0,0,4,0,11,0,1,0,0,0,1,0,10,1
2021-03-24,H989005,0,3,0,3,0,26,0,7,0,2,0,1,0,11,0
2021-03-24,H989006,0,5,0,6,0,30,1,6,0,7,0,1,0,34,1
2021-03-24,H989007,1,11,0,4,0,98,0,14,1,3,0,1,0,80,10
2021-03-24,H989011,0,2,0,0,0,17,1,3,0,3,0,1,0,13,2
2021-03-24,H989014,1,0,0,4,0,40,1,3,0,2,0,1,0,23,1
2021-03-24,H989015,2,1,0,3,0,34,0,4,0,2,0,1,0,41,5
2021-03-24,H989018,0,2,0,2,0,28,0,3,0,0,0,2,0,22,0
2021-03-24,H989020,0,6,0,0,0,84,1,11,1,2,1,1,0,79,6
2021-03-25,H988571,0,3,0,0,0,64,0,7,0,5,0,0,0,91,6
2021-03-25,H988573,2,6,0,11,3,85,0,11,0,4,0,1,0,121,10
2021-03-25,H988575,1,9,3,5,0,59,0,9,0,7,0,1,0,38,2
2021-03-25,H988578,1,6,0,6,0,17,0,4,0,4,0,1,0,25,4
2021-03-25,H988600,0,2,1,5,1,15,0,5,0,1,0,1,0,38,5
2021-03-25,H988607,1,6,0,5,1,51,1,10,1,5,0,1,0,72,3
2021-03-25,H988625,4,9,1,22,1,54,1,23,3,8,0,0,0,72,5
2021-03-25,H988626,3,2,0,20,0,110,0,34,3,10,0,1,0,114,6
2021-03-25,H988628,2,27,0,3,0,87,0,22,0,8,0,2,0,99,7
2021-03-25,H988630,1,9,0,0,0,62,0,7,0,4,0,1,0,61,9
2021-03-25,H988644,1,16,0,8,0,44,1,31,2,13,0,0,0,46,8
2021-03-25,H988649,2,28,2,2,0,11,0,14,0,12,1,1,0,36,5
2021-03-25,H988650,0,11,0,17,0,34,2,3,0,5,0,1,0,55,4
2021-03-25,H988652,0,21,0,9,0,33,0,11,0,3,0,1,0,51,3
2021-03-25,H988668,0,1,0,2,0,77,0,34,4,34,0,2,0,28,12
2021-03-25,H988670,0,21,0,5,0,58,0,26,8,21,0,1,0,55,3
2021-03-25,H988684,0,1,0,6,0,69,0,11,0,3,0,1,0,19,0
2021-03-25,H988915,0,0,0,0,0,46,1,7,0,0,0,1,0,51,4
2021-03-25,H988916,2,7,1,0,0,25,0,4,0,3,0,0,0,41,2
2021-03-25,H988925,0,0,0,5,0,32,1,25,3,10,0,1,0,35,2
2021-03-25,H988926,2,4,0,12,1,48,0,14,3,11,0,0,0,43,3
2021-03-25,H988927,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021-03-25,H988934,13,16,2,8,0,114,0,14,0,9,0,2,0,106,8
2021-03-25,H988935,0,1,0,5,0,55,0,9,1,0,0,1,0,88,4
2021-03-25,H988936,0,0,0,0,0,34,0,6,0,6,0,1,0,47,4
2021-03-25,H988937,3,22,1,0,0,109,1,7,2,2,0,1,0,96,6
2021-03-25,H988938,3,6,0,0,0,24,0,5,0,3,0,1,0,23,2
2021-03-25,H988939,0,0,0,2,0,54,0,7,0,8,0,1,0,49,4
2021-03-25,H988941,1,0,0,6,0,30,0,1,0,1,0,1,0,56,2
2021-03-25,H988942,0,3,1,0,0,12,1,0,0,0,0,1,0,13,0
2021-03-25,H988943,0,32,2,0,0,83,1,6,0,13,0,1,0,104,3
2021-03-25,H988945,0,2,0,1,0,13,2,3,1,1,0,1,0,18,0
2021-03-25,H988946,0,9,1,0,0,17,0,3,0,0,0,2,0,25,1
2021-03-25,H988947,0,3,1,2,0,26,1,1,0,0,0,1,0,41,1
2021-03-25,H988948,1,9,0,0,0,31,0,2,0,8,0,1,0,38,5
2021-03-25,H988950,2,2,0,0,0,63,1,9,0,1,0,1,0,57,4
2021-03-25,H988951,0,0,0,0,0,0,0,1,0,1,0,1,0,4,0
2021-03-25,H988952,0,24,0,1,0,77,3,34,2,8,0,1,0,143,9
2021-03-25,H988953,0,2,0,0,0,3,0,0,0,0,0,2,0,1,0
2021-03-25,H988955,0,6,1,5,0,11,2,6,0,10,0,1,0,19,0
2021-03-25,H988957,0,2,0,1,0,12,0,5,1,1,0,1,0,15,2
2021-03-25,H988958,1,14,1,8,0,51,0,13,3,4,0,2,0,116,10
2021-03-25,H988959,0,7,0,9,0,30,1,2,0,4,0,1,0,60,6
2021-03-25,H988960,0,7,1,1,0,13,0,2,0,0,0,1,0,18,0
2021-03-25,H988961,0,0,0,0,0,6,1,0,0,0,0,1,0,14,2
2021-03-25,H988963,1,1,0,6,0,36,0,4,0,2,0,1,0,47,3
2021-03-25,H988964,6,0,0,1,0,62,0,32,1,13,1,3,0,33,10
2021-03-25,H988965,0,0,0,0,0,19,3,10,0,0,0,2,0,11,1
2021-03-25,H988966,5,30,0,0,0,69,0,31,2,11,0,1,0,81,9
2021-03-25,H988967,1,2,0,0,0,30,2,10,0,8,1,1,0,6,0
2021-03-25,H988968,0,13,1,0,0,28,0,10,0,4,0,1,0,32,3
2021-03-25,H988969,2,5,0,0,0,7,0,0,0,0,0,2,0,11,1
2021-03-25,H988970,1,2,0,4,0,19,0,3,2,2,0,1,0,23,1
2021-03-25,H988971,1,2,0,2,0,19,0,0,0,0,0,0,0,15,0
2021-03-25,H988972,2,4,0,2,0,17,0,0,0,1,0,1,0,16,0
2021-03-25,H988973,1,17,0,1,0,24,0,3,0,2,0,1,0,27,2
2021-03-25,H988974,2,1,2,17,1,26,0,3,0,34,0,2,0,9,1
2021-03-25,H988977,0,6,0,5,1,53,0,16,3,3,0,1,0,40,1
2021-03-25,H988978,1,3,2,23,1,32,0,5,0,4,0,2,0,36,0
2021-03-25,H988980,4,4,0,20,0,40,0,11,1,4,0,1,0,64,4
2021-03-25,H988981,0,0,0,0,0,18,0,5,0,0,0,1,0,16,2
2021-03-25,H988983,0,2,0,0,0,4,0,0,0,0,0,1,0,5,0
2021-03-25,H988984,2,13,0,11,0,121,0,15,0,11,0,1,0,136,14
2021-03-25,H988985,0,3,0,3,0,5,0,0,0,2,0,1,0,3,0
2021-03-25,H988986,0,0,0,1,0,35,0,0,0,2,0,1,0,33,3
2021-03-25,H988987,1,0,0,5,0,16,0,4,0,2,0,1,0,14,0
2021-03-25,H988989,0,0,0,0,0,33,0,0,0,0,0,1,0,18,4
2021-03-25,H988990,0,6,0,4,0,50,0,10,0,10,0,1,0,50,0
2021-03-25,H988991,1,3,0,0,0,25,0,16,0,7,0,1,0,24,1
2021-03-25,H988994,1,0,0,7,0,46,0,8,0,8,0,1,0,44,5
2021-03-25,H988995,7,4,1,5,0,33,0,12,0,1,0,2,0,19,3
2021-03-25,H988996,1,4,0,1,0,34,0,1,0,1,0,1,0,40,2
2021-03-25,H988997,1,2,0,9,2,57,0,14,2,4,0,2,0,51,1
2021-03-25,H988998,1,0,0,6,1,15,0,11,1,6,1,1,0,27,1
2021-03-25,H988999,2,1,0,8,0,75,2,12,1,5,0,1,0,72,3
2021-03-25,H989000,0,3,0,1,0,24,0,3,2,2,0,1,0,20,0
2021-03-25,H989001,0,3,0,9,0,124,0,17,1,11,0,1,0,68,5
2021-03-25,H989002,0,2,2,2,0,16,1,2,0,0,0,1,0,22,2
2021-03-25,H989003,0,0,0,1,0,6,0,0,0,2,0,1,0,4,1
2021-03-25,H989004,0,0,0,4,1,18,1,3,1,0,0,1,0,18,0
2021-03-25,H989005,1,2,0,1,0,10,0,6,0,1,0,1,0,10,0
2021-03-25,H989006,0,5,1,9,0,39,2,10,0,11,0,2,0,33,4
2021-03-25,H989007,1,2,0,4,0,52,0,9,0,1,0,1,0,57,6
2021-03-25,H989011,0,1,0,0,0,23,1,5,0,4,0,1,0,16,0
2021-03-25,H989014,2,0,0,7,0,62,1,13,1,4,0,1,0,34,2
2021-03-25,H989015,3,2,0,3,0,71,0,4,0,7,0,1,0,48,3
